StudentID,Name,Electronics,Programming,Database,Data Science,Math,Eng
S05115,Student_5115,69,62,73,90,99,84
S05116,Student_5116,94,50,45,83,71,41
S05117,Student_5117,72,48,76,88,94,76
S05118,Student_5118,48,62,91,47,99,65
S05119,Student_5119,85,78,58,44,55,57
S05120,Student_5120,54,80,51,67,81,74
S05121,Student_5121,58,48,88,95,89,45
S05122,Student_5122,49,47,40,76,48,47
S05123,Student_5123,56,69,44,94,44,57
S05124,Student_5124,69,48,64,94,88,60
S05125,Student_5125,48,62,99,62,48,92
S05126,Student_5126,99,91,94,64,86,88
S05127,Student_5127,82,49,61,54,47,98
S05128,Student_5128,54,84,77,88,65,99
S05129,Student_5129,54,60,54,78,86,70
S05130,Student_5130,97,95,83,40,63,81
S05131,Student_5131,54,66,61,86,84,93
S05132,Student_5132,73,81,63,56,79,49
S05133,Student_5133,51,46,76,94,41,70
S05134,Student_5134,84,95,73,63,53,75
S05135,Student_5135,84,80,64,71,51,90
S05136,Student_5136,57,65,94,76,81,81
S05137,Student_5137,83,69,73,89,56,78
S05138,Student_5138,78,91,74,97,44,51
S05139,Student_5139,57,46,46,79,52,72
S05140,Student_5140,93,84,45,75,86,49
S05141,Student_5141,44,92,56,65,67,94
S05142,Student_5142,74,64,52,84,60,78
S05143,Student_5143,90,46,82,89,74,70
S05144,Student_5144,40,77,65,66,91,60
S05145,Student_5145,61,73,49,40,76,69
S05146,Student_5146,84,76,65,98,57,73
S05147,Student_5147,54,60,91,93,81,66
S05148,Student_5148,96,55,63,57,57,66
S05149,Student_5149,69,54,64,96,76,78
S05150,Student_5150,84,54,80,65,57,56
S05151,Student_5151,91,93,99,66,88,64
S05152,Student_5152,72,72,53,75,62,50
S05153,Student_5153,96,58,87,42,42,85
S05154,Student_5154,55,90,63,41,92,73
S05155,Student_5155,52,93,58,91,52,72
S05156,Student_5156,79,76,77,87,55,85
S05157,Student_5157,71,48,70,87,63,64
S05158,Student_5158,47,63,58,97,44,52
S05159,Student_5159,40,76,46,42,81,82
S05160,Student_5160,99,46,60,46,63,79
S05161,Student_5161,44,66,77,86,84,76
S05162,Student_5162,61,72,68,73,61,97
S05163,Student_5163,88,53,89,62,94,57
S05164,Student_5164,63,97,98,74,76,75
S05165,Student_5165,96,57,92,83,57,94
S05166,Student_5166,67,92,41,47,70,66
S05167,Student_5167,49,96,52,49,68,69
S05168,Student_5168,98,91,82,77,68,47
S05169,Student_5169,80,53,88,70,63,90
S05170,Student_5170,88,63,44,68,84,98
S05171,Student_5171,48,50,61,60,43,54
S05172,Student_5172,90,52,74,91,68,94
S05173,Student_5173,74,65,97,65,43,96
S05174,Student_5174,42,54,64,54,80,82
S05175,Student_5175,68,72,61,88,50,81
S05176,Student_5176,88,65,52,99,66,58
S05177,Student_5177,70,92,97,70,53,88
S05178,Student_5178,52,74,61,43,42,76
S05179,Student_5179,73,68,69,76,83,69
S05180,Student_5180,93,74,62,48,74,68
S05181,Student_5181,95,46,47,51,59,56
S05182,Student_5182,54,41,75,53,66,98
S05183,Student_5183,77,85,59,64,89,78
S05184,Student_5184,51,82,74,43,51,45
S05185,Student_5185,88,98,58,78,96,76
S05186,Student_5186,77,59,57,64,86,67
S05187,Student_5187,43,69,42,96,69,70
S05188,Student_5188,51,69,66,80,48,71
S05189,Student_5189,45,57,80,51,53,87
S05190,Student_5190,79,72,98,74,79,51
S05191,Student_5191,59,40,60,56,68,88
S05192,Student_5192,85,74,68,89,80,92
S05193,Student_5193,71,61,54,61,50,56
S05194,Student_5194,59,71,96,58,41,58
S05195,Student_5195,62,86,84,56,56,83
S05196,Student_5196,87,57,68,73,88,52
S05197,Student_5197,89,97,89,49,61,54
S05198,Student_5198,43,53,83,59,63,84
S05199,Student_5199,51,48,70,59,52,69
S05200,Student_5200,97,88,98,92,69,63
S05201,Student_5201,48,61,90,53,71,61
S05202,Student_5202,74,44,96,41,41,60
S05203,Student_5203,67,92,75,52,92,69
S05204,Student_5204,93,92,82,87,63,94
S05205,Student_5205,56,68,66,82,59,41
S05206,Student_5206,70,59,75,54,42,59
S05207,Student_5207,60,82,99,54,40,59
S05208,Student_5208,60,82,61,47,98,69
S05209,Student_5209,81,96,96,70,72,82
S05210,Student_5210,64,61,96,66,65,97
S05211,Student_5211,67,61,52,63,58,44
S05212,Student_5212,73,62,94,43,55,64
S05213,Student_5213,55,63,98,90,67,77
S05214,Student_5214,41,46,98,66,53,64
S05215,Student_5215,96,53,77,70,78,73
S05216,Student_5216,46,40,51,42,96,41
S05217,Student_5217,89,71,60,43,45,99
S05218,Student_5218,56,77,50,83,71,89
S05219,Student_5219,48,64,95,93,75,75
S05220,Student_5220,86,77,62,88,41,46
S05221,Student_5221,56,96,90,59,79,47
S05222,Student_5222,81,70,50,87,92,84
S05223,Student_5223,65,45,56,86,99,83
S05224,Student_5224,41,66,83,90,66,59
S05225,Student_5225,41,77,74,86,68,43
S05226,Student_5226,85,59,60,73,84,51
S05227,Student_5227,83,47,43,48,78,70
S05228,Student_5228,77,43,99,74,92,66
S05229,Student_5229,59,72,59,57,44,84
S05230,Student_5230,92,55,73,53,69,54
S05231,Student_5231,56,57,89,77,69,63
S05232,Student_5232,61,63,92,76,83,87
S05233,Student_5233,59,66,48,83,88,52
S05234,Student_5234,58,68,41,83,43,51
S05235,Student_5235,65,96,40,50,98,90
S05236,Student_5236,44,56,73,76,56,42
S05237,Student_5237,63,48,66,73,90,74
S05238,Student_5238,77,59,48,90,54,82
S05239,Student_5239,62,67,73,55,46,71
S05240,Student_5240,43,94,66,65,45,87
S05241,Student_5241,74,63,91,85,80,97
S05242,Student_5242,67,50,64,65,91,95
S05243,Student_5243,82,41,69,82,71,95
S05244,Student_5244,41,62,75,66,52,86
S05245,Student_5245,71,93,51,49,68,72
S05246,Student_5246,52,46,67,80,96,56
S05247,Student_5247,79,46,78,59,79,46
S05248,Student_5248,48,45,40,63,51,76
S05249,Student_5249,98,49,58,96,70,42
S05250,Student_5250,90,71,48,83,52,90
S05251,Student_5251,54,95,81,87,55,92
S05252,Student_5252,53,67,54,75,67,75
S05253,Student_5253,73,42,58,94,71,82
S05254,Student_5254,73,82,41,66,91,51
S05255,Student_5255,99,60,99,56,61,99
S05256,Student_5256,76,42,83,47,96,65
S05257,Student_5257,66,72,85,97,94,53
S05258,Student_5258,70,98,83,77,81,60
S05259,Student_5259,88,50,77,71,94,85
S05260,Student_5260,63,91,48,79,77,50
S05261,Student_5261,78,80,68,99,89,77
S05262,Student_5262,47,72,72,70,95,85
S05263,Student_5263,85,88,80,96,75,69
S05264,Student_5264,53,47,78,68,44,94
S05265,Student_5265,67,42,69,55,75,87
S05266,Student_5266,99,62,42,55,74,83
S05267,Student_5267,44,47,90,98,93,41
S05268,Student_5268,51,46,74,55,55,70
S05269,Student_5269,88,70,93,46,42,89
S05270,Student_5270,67,61,60,49,59,51
S05271,Student_5271,40,58,78,76,57,70
S05272,Student_5272,42,47,40,53,73,54
S05273,Student_5273,51,40,94,62,41,80
S05274,Student_5274,47,42,63,83,67,99
S05275,Student_5275,48,56,54,81,74,56
S05276,Student_5276,69,60,41,92,51,61
S05277,Student_5277,94,83,57,53,54,60
S05278,Student_5278,53,60,68,80,89,59
S05279,Student_5279,58,74,45,96,64,56
S05280,Student_5280,57,71,79,40,55,97
S05281,Student_5281,71,43,66,74,62,56
S05282,Student_5282,76,74,90,88,44,69
S05283,Student_5283,43,49,62,53,90,56
S05284,Student_5284,65,75,52,68,80,56
S05285,Student_5285,88,60,70,75,59,96
S05286,Student_5286,56,90,73,40,93,45
S05287,Student_5287,97,71,40,52,85,75
S05288,Student_5288,73,44,85,57,85,63
S05289,Student_5289,49,73,52,43,92,97
S05290,Student_5290,41,75,75,52,50,87
S05291,Student_5291,54,42,97,88,78,89
S05292,Student_5292,81,68,62,57,98,68
S05293,Student_5293,65,76,40,97,85,97
S05294,Student_5294,82,80,91,93,90,55
S05295,Student_5295,49,53,58,50,40,73
S05296,Student_5296,90,98,99,64,98,83
S05297,Student_5297,68,83,84,72,78,42
S05298,Student_5298,87,90,42,41,54,53
S05299,Student_5299,78,81,84,75,57,48
S05300,Student_5300,41,69,53,90,59,74
S05301,Student_5301,60,95,57,52,53,96
S05302,Student_5302,43,87,52,91,99,47
S05303,Student_5303,46,66,99,61,77,98
S05304,Student_5304,96,50,80,61,83,81
S05305,Student_5305,56,86,73,60,80,84
S05306,Student_5306,96,90,41,84,47,86
S05307,Student_5307,61,99,73,58,41,95
S05308,Student_5308,43,48,73,82,92,47
S05309,Student_5309,78,78,72,85,94,99
S05310,Student_5310,46,56,90,66,89,73
S05311,Student_5311,85,68,83,47,71,62
S05312,Student_5312,68,83,71,81,88,82
S05313,Student_5313,68,82,85,97,82,46
S05314,Student_5314,78,42,67,52,79,68
S05315,Student_5315,69,81,99,85,93,48
S05316,Student_5316,67,90,44,47,51,54
S05317,Student_5317,85,77,62,57,76,81
S05318,Student_5318,52,59,84,77,98,64
S05319,Student_5319,59,80,78,40,81,45
S05320,Student_5320,92,74,40,72,46,73
S05321,Student_5321,84,81,85,68,72,41
S05322,Student_5322,74,76,99,45,47,50
S05323,Student_5323,41,60,80,81,42,70
S05324,Student_5324,50,48,72,77,47,48
S05325,Student_5325,45,99,95,85,57,47
S05326,Student_5326,75,83,41,58,98,92
S05327,Student_5327,86,87,57,80,95,77
S05328,Student_5328,67,84,57,51,70,79
S05329,Student_5329,90,53,76,99,45,86
S05330,Student_5330,77,57,43,56,61,72
S05331,Student_5331,48,76,94,71,79,86
S05332,Student_5332,58,88,94,50,93,79
S05333,Student_5333,70,50,97,96,92,40
S05334,Student_5334,56,86,65,97,89,74
S05335,Student_5335,52,97,51,68,95,81
S05336,Student_5336,94,40,70,75,57,90
S05337,Student_5337,80,62,43,70,91,90
S05338,Student_5338,65,90,70,66,75,81
S05339,Student_5339,55,98,55,55,86,50
S05340,Student_5340,79,73,45,74,62,64
S05341,Student_5341,57,78,67,74,50,47
S05342,Student_5342,53,64,51,98,50,57
S05343,Student_5343,98,71,56,64,82,48
S05344,Student_5344,81,87,86,62,86,95
S05345,Student_5345,95,40,44,55,43,83
S05346,Student_5346,65,68,88,86,85,69
S05347,Student_5347,49,46,61,71,88,69
S05348,Student_5348,84,62,63,86,86,70
S05349,Student_5349,94,83,93,49,78,57
S05350,Student_5350,66,46,93,48,99,44
S05351,Student_5351,90,81,45,66,90,65
S05352,Student_5352,85,98,88,59,92,87
S05353,Student_5353,83,82,71,67,76,69
S05354,Student_5354,90,47,96,72,57,53
S05355,Student_5355,83,47,57,74,47,50
S05356,Student_5356,92,67,50,83,70,40
S05357,Student_5357,72,51,87,75,59,56
S05358,Student_5358,85,78,89,75,78,97
S05359,Student_5359,46,95,90,90,75,48
S05360,Student_5360,99,48,76,88,78,94
S05361,Student_5361,53,40,40,57,84,69
S05362,Student_5362,60,64,62,60,48,49
S05363,Student_5363,62,57,93,61,81,73
S05364,Student_5364,91,77,77,45,89,99
S05365,Student_5365,73,44,83,60,47,84
S05366,Student_5366,81,51,99,49,88,99
S05367,Student_5367,93,65,82,52,91,80
S05368,Student_5368,91,43,70,76,75,41
S05369,Student_5369,57,96,94,99,51,45
S05370,Student_5370,44,68,43,49,80,62
S05371,Student_5371,96,54,97,83,93,62
S05372,Student_5372,78,80,69,60,67,40
S05373,Student_5373,60,76,53,50,66,87
S05374,Student_5374,52,82,77,92,97,86
S05375,Student_5375,97,76,79,84,80,97
S05376,Student_5376,43,71,48,64,42,66
S05377,Student_5377,90,97,74,49,48,90
S05378,Student_5378,53,95,83,49,49,60
S05379,Student_5379,78,94,42,67,63,47
S05380,Student_5380,68,54,53,86,86,91
S05381,Student_5381,43,66,79,45,89,77
S05382,Student_5382,45,68,44,89,76,81
S05383,Student_5383,63,46,63,96,88,42
S05384,Student_5384,60,43,92,54,62,84
S05385,Student_5385,69,91,73,54,62,53
S05386,Student_5386,86,96,49,54,48,54
S05387,Student_5387,66,74,56,81,70,62
S05388,Student_5388,58,82,89,53,76,41
S05389,Student_5389,52,80,70,74,86,53
S05390,Student_5390,69,87,94,86,75,81
S05391,Student_5391,77,87,41,68,93,81
S05392,Student_5392,87,65,40,56,75,40
S05393,Student_5393,60,61,49,59,43,82
S05394,Student_5394,80,48,52,88,91,54
S05395,Student_5395,75,45,54,58,68,98
S05396,Student_5396,85,40,62,91,58,65
S05397,Student_5397,53,55,79,60,71,88
S05398,Student_5398,91,66,71,52,78,41
S05399,Student_5399,80,98,60,90,97,95
S05400,Student_5400,95,86,54,94,41,61
S05401,Student_5401,61,88,93,82,95,92
S05402,Student_5402,46,66,93,52,50,86
S05403,Student_5403,43,98,80,67,67,43
S05404,Student_5404,50,80,60,51,44,71
S05405,Student_5405,63,85,91,87,70,73
S05406,Student_5406,61,47,74,71,99,66
S05407,Student_5407,77,40,87,94,96,57
S05408,Student_5408,87,80,73,62,98,56
S05409,Student_5409,70,98,96,72,51,89
S05410,Student_5410,51,99,82,69,84,56
S05411,Student_5411,75,64,69,97,47,95
S05412,Student_5412,55,96,82,82,88,43
S05413,Student_5413,82,91,96,49,43,42
S05414,Student_5414,88,59,75,58,75,74
S05415,Student_5415,46,46,73,43,94,88
S05416,Student_5416,97,91,81,77,42,81
S05417,Student_5417,83,66,79,60,70,57
S05418,Student_5418,65,66,81,45,91,95
S05419,Student_5419,85,48,77,44,90,41
S05420,Student_5420,43,49,92,93,41,70
S05421,Student_5421,82,41,93,73,52,55
S05422,Student_5422,65,65,53,62,85,61
S05423,Student_5423,88,93,66,67,42,48
S05424,Student_5424,66,82,89,90,48,86
S05425,Student_5425,97,74,81,94,84,54
S05426,Student_5426,87,67,71,92,77,59
S05427,Student_5427,53,73,60,89,70,77
S05428,Student_5428,50,96,98,72,84,62
S05429,Student_5429,63,55,64,56,65,94
S05430,Student_5430,86,42,83,59,92,53
S05431,Student_5431,53,45,83,98,59,88
S05432,Student_5432,88,59,96,83,59,78
S05433,Student_5433,51,50,62,62,95,54
S05434,Student_5434,76,64,52,63,84,48
S05435,Student_5435,68,52,87,56,97,50
S05436,Student_5436,97,71,94,81,77,47
S05437,Student_5437,46,57,68,75,47,91
S05438,Student_5438,59,57,89,56,41,50
S05439,Student_5439,77,96,49,76,60,80
S05440,Student_5440,61,41,89,65,61,58
S05441,Student_5441,94,75,62,53,85,58
S05442,Student_5442,88,46,84,54,42,94
S05443,Student_5443,98,72,73,97,52,91
S05444,Student_5444,72,95,91,50,76,62
S05445,Student_5445,74,42,70,88,42,48
S05446,Student_5446,91,56,86,88,98,52
S05447,Student_5447,52,42,50,99,66,91
S05448,Student_5448,61,73,76,77,47,98
S05449,Student_5449,67,89,88,93,41,98
S05450,Student_5450,56,84,93,63,99,76
S05451,Student_5451,94,98,72,59,92,46
S05452,Student_5452,59,62,83,64,76,97
S05453,Student_5453,46,92,99,82,95,61
S05454,Student_5454,87,89,40,71,74,77
S05455,Student_5455,49,50,94,78,98,96
S05456,Student_5456,51,86,60,40,52,68
S05457,Student_5457,78,78,72,93,76,82
S05458,Student_5458,75,85,78,43,58,52
S05459,Student_5459,48,65,74,99,68,96
S05460,Student_5460,53,64,86,56,88,59
S05461,Student_5461,54,80,73,81,93,98
S05462,Student_5462,65,46,94,45,65,50
S05463,Student_5463,54,41,89,97,43,42
S05464,Student_5464,57,74,94,55,73,80
S05465,Student_5465,54,47,46,77,91,62
S05466,Student_5466,55,44,48,90,78,93
S05467,Student_5467,95,91,95,97,65,45
S05468,Student_5468,77,58,70,65,43,77
S05469,Student_5469,87,45,56,62,89,45
S05470,Student_5470,90,81,88,40,64,82
S05471,Student_5471,99,52,48,62,64,88
S05472,Student_5472,96,68,42,70,66,60
S05473,Student_5473,62,64,63,97,48,58
S05474,Student_5474,77,47,46,61,98,46
S05475,Student_5475,40,43,80,94,86,45
S05476,Student_5476,87,84,72,95,78,87
S05477,Student_5477,44,94,85,59,44,75
S05478,Student_5478,44,88,49,46,87,51
S05479,Student_5479,44,78,94,92,42,56
S05480,Student_5480,64,70,84,63,72,43
S05481,Student_5481,44,61,71,41,57,92
S05482,Student_5482,41,85,93,60,65,91
S05483,Student_5483,78,77,50,58,59,48
S05484,Student_5484,79,62,92,44,69,84
S05485,Student_5485,69,71,86,96,52,89
S05486,Student_5486,90,70,75,75,51,64
S05487,Student_5487,57,72,44,91,93,44
S05488,Student_5488,42,43,74,56,61,44
S05489,Student_5489,94,87,89,87,44,91
S05490,Student_5490,48,66,71,44,79,48
S05491,Student_5491,46,53,86,89,55,61
S05492,Student_5492,51,73,55,77,88,47
S05493,Student_5493,69,53,55,55,56,58
S05494,Student_5494,96,76,49,49,93,54
S05495,Student_5495,58,76,71,91,72,59
S05496,Student_5496,55,44,75,89,48,61
S05497,Student_5497,83,70,83,89,87,98
S05498,Student_5498,92,65,79,72,62,84
S05499,Student_5499,62,57,65,53,76,67
S05500,Student_5500,70,98,86,41,94,86
S05501,Student_5501,78,69,70,46,99,47
S05502,Student_5502,76,41,40,97,73,85
S05503,Student_5503,72,42,83,49,42,96
S05504,Student_5504,57,63,49,47,43,90
S05505,Student_5505,47,42,98,75,60,86
S05506,Student_5506,97,50,57,97,75,66
S05507,Student_5507,44,81,85,86,79,76
S05508,Student_5508,59,94,44,55,68,46
S05509,Student_5509,67,45,61,60,91,76
S05510,Student_5510,52,66,49,65,82,80
S05511,Student_5511,81,52,49,41,85,59
S05512,Student_5512,40,68,87,43,85,71
S05513,Student_5513,97,87,99,65,74,99
S05514,Student_5514,49,73,48,95,54,71
S05515,Student_5515,48,68,83,88,69,88
S05516,Student_5516,83,94,99,92,88,61
S05517,Student_5517,76,58,51,54,41,69
S05518,Student_5518,72,56,53,48,84,51
S05519,Student_5519,70,96,78,91,80,74
S05520,Student_5520,81,49,93,81,77,78
S05521,Student_5521,92,75,64,68,89,49
S05522,Student_5522,47,72,91,75,88,99
S05523,Student_5523,48,63,56,93,99,93
S05524,Student_5524,65,73,80,92,90,93
S05525,Student_5525,64,53,45,58,51,62
S05526,Student_5526,56,52,56,89,70,43
S05527,Student_5527,41,76,52,98,73,98
S05528,Student_5528,66,65,53,81,80,73
S05529,Student_5529,79,59,40,71,76,41
S05530,Student_5530,65,89,71,93,56,91
S05531,Student_5531,83,49,70,64,71,60
S05532,Student_5532,79,99,68,77,61,67
S05533,Student_5533,69,91,73,94,62,78
S05534,Student_5534,77,64,92,97,65,46
S05535,Student_5535,58,57,77,88,86,49
S05536,Student_5536,89,94,79,57,66,58
S05537,Student_5537,47,72,50,70,91,42
S05538,Student_5538,77,79,53,44,72,92
S05539,Student_5539,59,42,64,54,93,49
S05540,Student_5540,71,42,88,59,83,65
S05541,Student_5541,79,86,48,63,97,67
S05542,Student_5542,71,71,95,73,42,93
S05543,Student_5543,50,78,74,63,71,54
S05544,Student_5544,55,82,60,57,47,87
S05545,Student_5545,77,85,64,96,80,67
S05546,Student_5546,71,47,64,54,45,73
S05547,Student_5547,93,47,88,63,98,54
S05548,Student_5548,57,78,48,88,50,50
S05549,Student_5549,67,51,43,91,89,42
S05550,Student_5550,85,83,97,89,52,73
S05551,Student_5551,46,71,67,57,77,78
S05552,Student_5552,79,83,94,67,48,57
S05553,Student_5553,62,56,70,50,76,99
S05554,Student_5554,44,92,81,46,57,80
S05555,Student_5555,53,54,53,89,47,66
S05556,Student_5556,68,73,40,54,72,89
S05557,Student_5557,51,47,83,62,68,62
S05558,Student_5558,88,74,86,44,96,90
S05559,Student_5559,79,56,87,47,68,96
S05560,Student_5560,95,98,58,90,68,84
S05561,Student_5561,44,67,97,81,92,83
S05562,Student_5562,93,50,54,43,71,88
S05563,Student_5563,82,88,53,90,76,91
S05564,Student_5564,45,91,91,57,42,52
S05565,Student_5565,77,52,41,58,95,96
S05566,Student_5566,70,71,51,62,49,79
S05567,Student_5567,91,48,44,57,92,75
S05568,Student_5568,95,45,75,78,98,93
S05569,Student_5569,94,54,82,52,83,69
S05570,Student_5570,81,40,84,70,84,64
S05571,Student_5571,52,72,94,54,70,87
S05572,Student_5572,93,77,69,95,97,46
S05573,Student_5573,87,43,41,66,64,51
S05574,Student_5574,85,64,57,72,45,80
S05575,Student_5575,80,63,58,97,45,87
S05576,Student_5576,95,53,69,42,88,41
S05577,Student_5577,98,68,71,91,64,91
S05578,Student_5578,53,70,49,66,45,48
S05579,Student_5579,81,70,52,94,47,83
S05580,Student_5580,62,51,58,96,88,98
S05581,Student_5581,68,48,93,89,83,45
S05582,Student_5582,71,49,52,98,64,45
S05583,Student_5583,96,61,86,83,83,84
S05584,Student_5584,88,67,56,74,91,63
S05585,Student_5585,46,84,57,57,63,96
S05586,Student_5586,87,42,73,48,59,94
S05587,Student_5587,41,81,55,68,40,64
S05588,Student_5588,60,41,57,88,75,75
S05589,Student_5589,46,86,66,96,68,86
S05590,Student_5590,53,66,51,71,41,86
S05591,Student_5591,87,75,58,93,46,73
S05592,Student_5592,69,62,86,72,63,82
S05593,Student_5593,60,59,44,69,95,58
S05594,Student_5594,98,56,92,62,52,64
S05595,Student_5595,63,80,96,75,42,93
S05596,Student_5596,52,87,48,52,92,82
S05597,Student_5597,53,67,70,95,90,42
S05598,Student_5598,89,70,62,95,44,40
S05599,Student_5599,94,75,45,74,66,77
S05600,Student_5600,62,77,57,40,69,86
S05601,Student_5601,96,91,68,42,74,43
S05602,Student_5602,64,56,96,99,91,53
S05603,Student_5603,82,47,83,82,61,46
S05604,Student_5604,61,99,79,61,80,63
S05605,Student_5605,93,70,84,61,50,45
S05606,Student_5606,54,52,78,41,41,94
S05607,Student_5607,53,97,51,64,97,42
S05608,Student_5608,91,76,85,53,99,98
S05609,Student_5609,77,53,78,43,80,90
S05610,Student_5610,82,84,99,43,53,88
S05611,Student_5611,57,78,76,72,45,48
S05612,Student_5612,77,62,46,44,80,49
S05613,Student_5613,78,81,50,64,56,49
S05614,Student_5614,41,70,73,51,71,99
S05615,Student_5615,49,62,45,93,48,51
S05616,Student_5616,64,51,85,54,44,57
S05617,Student_5617,85,65,65,48,40,43
S05618,Student_5618,43,44,96,66,68,70
S05619,Student_5619,51,98,44,62,92,55
S05620,Student_5620,63,92,63,69,63,73
S05621,Student_5621,81,41,54,95,54,44
S05622,Student_5622,51,74,61,61,83,46
S05623,Student_5623,55,92,74,84,83,53
S05624,Student_5624,88,94,61,52,53,59
S05625,Student_5625,92,52,67,48,40,48
S05626,Student_5626,77,64,67,90,42,73
S05627,Student_5627,41,91,67,65,49,43
S05628,Student_5628,91,80,92,76,41,97
S05629,Student_5629,57,76,74,99,40,53
S05630,Student_5630,60,87,97,57,44,86
S05631,Student_5631,94,99,92,59,53,85
S05632,Student_5632,95,70,54,79,68,90
S05633,Student_5633,83,79,88,51,99,59
S05634,Student_5634,61,80,72,74,61,48
S05635,Student_5635,71,81,47,60,83,54
S05636,Student_5636,56,93,73,67,72,99
S05637,Student_5637,85,85,94,57,48,68
S05638,Student_5638,44,98,53,76,49,64
S05639,Student_5639,97,80,70,89,92,49
S05640,Student_5640,48,50,50,81,53,87
S05641,Student_5641,78,50,68,43,89,85
S05642,Student_5642,58,82,82,63,85,49
S05643,Student_5643,95,75,73,48,98,96
S05644,Student_5644,44,99,80,82,42,94
S05645,Student_5645,90,95,50,47,66,69
S05646,Student_5646,67,40,48,92,41,99
S05647,Student_5647,56,80,50,87,64,50
S05648,Student_5648,69,83,92,78,64,43
S05649,Student_5649,86,99,58,89,97,97
S05650,Student_5650,81,46,95,81,96,63
S05651,Student_5651,67,97,75,64,79,51
S05652,Student_5652,46,82,46,80,99,58
S05653,Student_5653,61,52,93,42,87,63
S05654,Student_5654,62,43,48,78,41,63
S05655,Student_5655,63,81,53,70,53,42
S05656,Student_5656,58,78,95,99,43,40
S05657,Student_5657,90,82,75,78,61,73
S05658,Student_5658,43,72,45,61,80,78
S05659,Student_5659,53,81,90,86,93,49
S05660,Student_5660,64,81,97,46,62,58
S05661,Student_5661,94,80,88,62,50,87
S05662,Student_5662,61,88,58,48,95,43
S05663,Student_5663,62,71,77,50,52,70
S05664,Student_5664,90,72,61,63,41,79
S05665,Student_5665,93,57,51,90,40,82
